tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2
Bacillus_paralicheniformis_NG-ABK-31,Bacteria,rank_2,Bacillus_paralicheniformis_NG-ABK-31,Root,GH18,Bacteria,Bacillus_paralicheniformis_NG-ABK-31
Bacillus_paralicheniformis_RSC-1,Bacteria,rank_2,Bacillus_paralicheniformis_RSC-1,Root,GH18,Bacteria,Bacillus_paralicheniformis_RSC-1
Bacillus_paralicheniformis_TXO7B-1SG6,Bacteria,rank_2,Bacillus_paralicheniformis_TXO7B-1SG6,Root,GH18,Bacteria,Bacillus_paralicheniformis_TXO7B-1SG6
Bacillus_paralicheniformis_ZAP17,Bacteria,rank_2,Bacillus_paralicheniformis_ZAP17,Root,GH18,Bacteria,Bacillus_paralicheniformis_ZAP17
Bacillus_paranthracis_BC307,Bacteria,rank_2,Bacillus_paranthracis_BC307,Root,GH18,Bacteria,Bacillus_paranthracis_BC307
Bacillus_paranthracis_BCCL1,Bacteria,rank_2,Bacillus_paranthracis_BCCL1,Root,GH18,Bacteria,Bacillus_paranthracis_BCCL1
Bacillus_paranthracis_Gxun-30,Bacteria,rank_2,Bacillus_paranthracis_Gxun-30,Root,GH18,Bacteria,Bacillus_paranthracis_Gxun-30
Bacillus_paranthracis_NCCP_15910,Bacteria,rank_2,Bacillus_paranthracis_NCCP_15910,Root,GH18,Bacteria,Bacillus_paranthracis_NCCP_15910
Bacillus_paranthracis_PR1,Bacteria,rank_2,Bacillus_paranthracis_PR1,Root,GH18,Bacteria,Bacillus_paranthracis_PR1
Bacillus_paranthracis_SHOU-BC01,Bacteria,rank_2,Bacillus_paranthracis_SHOU-BC01,Root,GH18,Bacteria,Bacillus_paranthracis_SHOU-BC01
Bacillus_paranthracis_SL1,Bacteria,rank_2,Bacillus_paranthracis_SL1,Root,GH18,Bacteria,Bacillus_paranthracis_SL1
Bacillus_phage_BSP7,Viruses,rank_2,Bacillus_phage_BSP7,Root,GH18,Viruses,Bacillus_phage_BSP7
Bacillus_phage_BSTP10,Viruses,rank_2,Bacillus_phage_BSTP10,Root,GH18,Viruses,Bacillus_phage_BSTP10
Bacillus_pumilus_145,Bacteria,rank_2,Bacillus_pumilus_145,Root,GH18,Bacteria,Bacillus_pumilus_145
Bacillus_pumilus_150a,Bacteria,rank_2,Bacillus_pumilus_150a,Root,GH18,Bacteria,Bacillus_pumilus_150a
Bacillus_pumilus_3-19,Bacteria,rank_2,Bacillus_pumilus_3-19,Root,GH18,Bacteria,Bacillus_pumilus_3-19
Bacillus_pumilus_33.4,Bacteria,rank_2,Bacillus_pumilus_33.4,Root,GH18,Bacteria,Bacillus_pumilus_33.4
Bacillus_pumilus_AR03,Bacteria,rank_2,Bacillus_pumilus_AR03,Root,GH18,Bacteria,Bacillus_pumilus_AR03
Bacillus_pumilus_BIM_171,Bacteria,rank_2,Bacillus_pumilus_BIM_171,Root,GH18,Bacteria,Bacillus_pumilus_BIM_171
Bacillus_pumilus_C4,Bacteria,rank_2,Bacillus_pumilus_C4,Root,GH18,Bacteria,Bacillus_pumilus_C4
Bacillus_pumilus_EB130,Bacteria,rank_2,Bacillus_pumilus_EB130,Root,GH18,Bacteria,Bacillus_pumilus_EB130
Bacillus_pumilus_GR-8,Bacteria,rank_2,Bacillus_pumilus_GR-8,Root,GH18,Bacteria,Bacillus_pumilus_GR-8
Bacillus_pumilus_ku-bf1,Bacteria,rank_2,Bacillus_pumilus_ku-bf1,Root,GH18,Bacteria,Bacillus_pumilus_ku-bf1
Bacillus_pumilus_MCB-7,Bacteria,rank_2,Bacillus_pumilus_MCB-7,Root,GH18,Bacteria,Bacillus_pumilus_MCB-7
Bacillus_pumilus_NDY-10,Bacteria,rank_2,Bacillus_pumilus_NDY-10,Root,GH18,Bacteria,Bacillus_pumilus_NDY-10
Bacillus_pumilus_SH-B9,Bacteria,rank_2,Bacillus_pumilus_SH-B9,Root,GH18,Bacteria,Bacillus_pumilus_SH-B9
Bacillus_pumilus_UAMX,Bacteria,rank_2,Bacillus_pumilus_UAMX,Root,GH18,Bacteria,Bacillus_pumilus_UAMX
Bacillus_rugosus_A78.1,Bacteria,rank_2,Bacillus_rugosus_A78.1,Root,GH18,Bacteria,Bacillus_rugosus_A78.1
Bacillus_safensis_1370ba1,Bacteria,rank_2,Bacillus_safensis_1370ba1,Root,GH18,Bacteria,Bacillus_safensis_1370ba1
Bacillus_safensis_AHB11,Bacteria,rank_2,Bacillus_safensis_AHB11,Root,GH18,Bacteria,Bacillus_safensis_AHB11
Bacillus_safensis_AHB2,Bacteria,rank_2,Bacillus_safensis_AHB2,Root,GH18,Bacteria,Bacillus_safensis_AHB2
Bacillus_safensis_BcP62,Bacteria,rank_2,Bacillus_safensis_BcP62,Root,GH18,Bacteria,Bacillus_safensis_BcP62
Bacillus_safensis_Bcs96,Bacteria,rank_2,Bacillus_safensis_Bcs96,Root,GH18,Bacteria,Bacillus_safensis_Bcs96
Bacillus_safensis_BLXSC,Bacteria,rank_2,Bacillus_safensis_BLXSC,Root,GH18,Bacteria,Bacillus_safensis_BLXSC
Bacillus_safensis_BRM1,Bacteria,rank_2,Bacillus_safensis_BRM1,Root,GH18,Bacteria,Bacillus_safensis_BRM1
Bacillus_safensis_FO-36b,Bacteria,rank_2,Bacillus_safensis_FO-36b,Root,GH18,Bacteria,Bacillus_safensis_FO-36b
Bacillus_safensis_GX-H6,Bacteria,rank_2,Bacillus_safensis_GX-H6,Root,GH18,Bacteria,Bacillus_safensis_GX-H6
Bacillus_safensis_H31R-08,Bacteria,rank_2,Bacillus_safensis_H31R-08,Root,GH18,Bacteria,Bacillus_safensis_H31R-08
Bacillus_safensis_sami,Bacteria,rank_2,Bacillus_safensis_sami,Root,GH18,Bacteria,Bacillus_safensis_sami
Bacillus_safensis_U17-1,Bacteria,rank_2,Bacillus_safensis_U17-1,Root,GH18,Bacteria,Bacillus_safensis_U17-1
Bacillus_shivajii_JCM_32183,Bacteria,rank_2,Bacillus_shivajii_JCM_32183,Root,GH18,Bacteria,Bacillus_shivajii_JCM_32183
Bacillus_siamensis_B28,Bacteria,rank_2,Bacillus_siamensis_B28,Root,GH18,Bacteria,Bacillus_siamensis_B28
Bacillus_siamensis_SCSIO_05746,Bacteria,rank_2,Bacillus_siamensis_SCSIO_05746,Root,GH18,Bacteria,Bacillus_siamensis_SCSIO_05746
Bacillus_siamensis_WYJ-E14,Bacteria,rank_2,Bacillus_siamensis_WYJ-E14,Root,GH18,Bacteria,Bacillus_siamensis_WYJ-E14
Bacillus_siamensis_YB-1631,Bacteria,rank_2,Bacillus_siamensis_YB-1631,Root,GH18,Bacteria,Bacillus_siamensis_YB-1631
Bacillus_smithii_DSM_4216,Bacteria,rank_2,Bacillus_smithii_DSM_4216,Root,GH18,Bacteria,Bacillus_smithii_DSM_4216
Bacillus_sonorensis_SRCM101395,Bacteria,rank_2,Bacillus_sonorensis_SRCM101395,Root,GH18,Bacteria,Bacillus_sonorensis_SRCM101395
Bacillus_sp._(in:_Bacteria)_BS34A,Bacteria,rank_2,Bacillus_sp._(in:_Bacteria)_BS34A,Root,GH18,Bacteria,Bacillus_sp._(in:_Bacteria)_BS34A
Bacillus_sp._(in:_Bacteria)_TB1,Bacteria,rank_2,Bacillus_sp._(in:_Bacteria)_TB1,Root,GH18,Bacteria,Bacillus_sp._(in:_Bacteria)_TB1
Bacillus_sp._1780r2a1,Bacteria,rank_2,Bacillus_sp._1780r2a1,Root,GH18,Bacteria,Bacillus_sp._1780r2a1
Bacillus_sp._1NLA3E,Bacteria,rank_2,Bacillus_sp._1NLA3E,Root,GH18,Bacteria,Bacillus_sp._1NLA3E
Bacillus_sp._3a,Bacteria,rank_2,Bacillus_sp._3a,Root,GH18,Bacteria,Bacillus_sp._3a
Bacillus_sp._A116_S68,Bacteria,rank_2,Bacillus_sp._A116_S68,Root,GH18,Bacteria,Bacillus_sp._A116_S68
Bacillus_sp._ABP14,Bacteria,rank_2,Bacillus_sp._ABP14,Root,GH18,Bacteria,Bacillus_sp._ABP14
Bacillus_sp._AR4-2,Bacteria,rank_2,Bacillus_sp._AR4-2,Root,GH18,Bacteria,Bacillus_sp._AR4-2
Bacillus_sp._B25(2016b),Bacteria,rank_2,Bacillus_sp._B25(2016b),Root,GH18,Bacteria,Bacillus_sp._B25(2016b)
Bacillus_sp._BC1-43,Bacteria,rank_2,Bacillus_sp._BC1-43,Root,GH18,Bacteria,Bacillus_sp._BC1-43
Bacillus_sp._BD59S,Bacteria,rank_2,Bacillus_sp._BD59S,Root,GH18,Bacteria,Bacillus_sp._BD59S
Bacillus_sp._BS98,Bacteria,rank_2,Bacillus_sp._BS98,Root,GH18,Bacteria,Bacillus_sp._BS98
Bacillus_sp._CMF12,Bacteria,rank_2,Bacillus_sp._CMF12,Root,GH18,Bacteria,Bacillus_sp._CMF12
Bacillus_sp._CMF21,Bacteria,rank_2,Bacillus_sp._CMF21,Root,GH18,Bacteria,Bacillus_sp._CMF21
Bacillus_sp._COPE52,Bacteria,rank_2,Bacillus_sp._COPE52,Root,GH18,Bacteria,Bacillus_sp._COPE52
Bacillus_sp._CR71,Bacteria,rank_2,Bacillus_sp._CR71,Root,GH18,Bacteria,Bacillus_sp._CR71
Bacillus_sp._CRB-7,Bacteria,rank_2,Bacillus_sp._CRB-7,Root,GH18,Bacteria,Bacillus_sp._CRB-7
Bacillus_sp._DM2,Bacteria,rank_2,Bacillus_sp._DM2,Root,GH18,Bacteria,Bacillus_sp._DM2
Bacillus_sp._F19,Bacteria,rank_2,Bacillus_sp._F19,Root,GH18,Bacteria,Bacillus_sp._F19
Bacillus_sp._FDAARGOS_235,Bacteria,rank_2,Bacillus_sp._FDAARGOS_235,Root,GH18,Bacteria,Bacillus_sp._FDAARGOS_235
Bacillus_sp._FJAT-18017,Bacteria,rank_2,Bacillus_sp._FJAT-18017,Root,GH18,Bacteria,Bacillus_sp._FJAT-18017
Bacillus_sp._FJAT-22090,Bacteria,rank_2,Bacillus_sp._FJAT-22090,Root,GH18,Bacteria,Bacillus_sp._FJAT-22090
Bacillus_sp._FJAT-42376,Bacteria,rank_2,Bacillus_sp._FJAT-42376,Root,GH18,Bacteria,Bacillus_sp._FJAT-42376
Bacillus_sp._FW1,Bacteria,rank_2,Bacillus_sp._FW1,Root,GH18,Bacteria,Bacillus_sp._FW1
Bacillus_sp._H1m,Bacteria,rank_2,Bacillus_sp._H1m,Root,GH18,Bacteria,Bacillus_sp._H1m
Bacillus_sp._H8-1,Bacteria,rank_2,Bacillus_sp._H8-1,Root,GH18,Bacteria,Bacillus_sp._H8-1
Bacillus_sp._HBCD-sjtu,Bacteria,rank_2,Bacillus_sp._HBCD-sjtu,Root,GH18,Bacteria,Bacillus_sp._HBCD-sjtu
Bacillus_sp._IHB_B_7164,Bacteria,rank_2,Bacillus_sp._IHB_B_7164,Root,GH18,Bacteria,Bacillus_sp._IHB_B_7164
Bacillus_sp._JAS24-2,Bacteria,rank_2,Bacillus_sp._JAS24-2,Root,GH18,Bacteria,Bacillus_sp._JAS24-2
Bacillus_sp._JS,Bacteria,rank_2,Bacillus_sp._JS,Root,GH18,Bacteria,Bacillus_sp._JS
Bacillus_sp._JY-23,Bacteria,rank_2,Bacillus_sp._JY-23,Root,GH18,Bacteria,Bacillus_sp._JY-23
Bacillus_sp._KH172YL63,Bacteria,rank_2,Bacillus_sp._KH172YL63,Root,GH18,Bacteria,Bacillus_sp._KH172YL63
Bacillus_sp._LJBS06,Bacteria,rank_2,Bacillus_sp._LJBS06,Root,GH18,Bacteria,Bacillus_sp._LJBS06
Bacillus_sp._LJBS17,Bacteria,rank_2,Bacillus_sp._LJBS17,Root,GH18,Bacteria,Bacillus_sp._LJBS17
Bacillus_sp._LJBV19,Bacteria,rank_2,Bacillus_sp._LJBV19,Root,GH18,Bacteria,Bacillus_sp._LJBV19
Bacillus_sp._LM_4-2,Bacteria,rank_2,Bacillus_sp._LM_4-2,Root,GH18,Bacteria,Bacillus_sp._LM_4-2
Bacillus_sp._MBGLi79,Bacteria,rank_2,Bacillus_sp._MBGLi79,Root,GH18,Bacteria,Bacillus_sp._MBGLi79
Bacillus_sp._MD-5,Bacteria,rank_2,Bacillus_sp._MD-5,Root,GH18,Bacteria,Bacillus_sp._MD-5
Bacillus_sp._ms-22,Bacteria,rank_2,Bacillus_sp._ms-22,Root,GH18,Bacteria,Bacillus_sp._ms-22
Bacillus_sp._N1-1,Bacteria,rank_2,Bacillus_sp._N1-1,Root,GH18,Bacteria,Bacillus_sp._N1-1
Bacillus_sp._N3536,Bacteria,rank_2,Bacillus_sp._N3536,Root,GH18,Bacteria,Bacillus_sp._N3536
Bacillus_sp._N5-665_N5/665,Bacteria,rank_2,Bacillus_sp._N5-665_N5/665,Root,GH18,Bacteria,Bacillus_sp._N5-665_N5/665
Bacillus_sp._NP247,Bacteria,rank_2,Bacillus_sp._NP247,Root,GH18,Bacteria,Bacillus_sp._NP247
Bacillus_sp._NSP2.1,Bacteria,rank_2,Bacillus_sp._NSP2.1,Root,GH18,Bacteria,Bacillus_sp._NSP2.1
Bacillus_sp._NSP9.1,Bacteria,rank_2,Bacillus_sp._NSP9.1,Root,GH18,Bacteria,Bacillus_sp._NSP9.1
Bacillus_sp._OVS6,Bacteria,rank_2,Bacillus_sp._OVS6,Root,GH18,Bacteria,Bacillus_sp._OVS6
Bacillus_sp._OxB-1,Bacteria,rank_2,Bacillus_sp._OxB-1,Root,GH18,Bacteria,Bacillus_sp._OxB-1
Bacillus_sp._PAMC26543,Bacteria,rank_2,Bacillus_sp._PAMC26543,Root,GH18,Bacteria,Bacillus_sp._PAMC26543
Bacillus_sp._PAMC26568,Bacteria,rank_2,Bacillus_sp._PAMC26568,Root,GH18,Bacteria,Bacillus_sp._PAMC26568
Bacillus_sp._PAMC28748,Bacteria,rank_2,Bacillus_sp._PAMC28748,Root,GH18,Bacteria,Bacillus_sp._PAMC28748
Bacillus_sp._PDNC022,Bacteria,rank_2,Bacillus_sp._PDNC022,Root,GH18,Bacteria,Bacillus_sp._PDNC022
Bacillus_sp._PGP15,Bacteria,rank_2,Bacillus_sp._PGP15,Root,GH18,Bacteria,Bacillus_sp._PGP15
Bacillus_sp._PM8313,Bacteria,rank_2,Bacillus_sp._PM8313,Root,GH18,Bacteria,Bacillus_sp._PM8313
Bacillus_sp._RZ2MS9,Bacteria,rank_2,Bacillus_sp._RZ2MS9,Root,GH18,Bacteria,Bacillus_sp._RZ2MS9
Bacillus_sp._S3,Bacteria,rank_2,Bacillus_sp._S3,Root,GH18,Bacteria,Bacillus_sp._S3
Bacillus_sp._SB49,Bacteria,rank_2,Bacillus_sp._SB49,Root,GH18,Bacteria,Bacillus_sp._SB49
Bacillus_sp._SC081_/_Bacillus_atrophaeus_SC081,Bacteria,rank_2,Bacillus_sp._SC081_/_Bacillus_atrophaeus_SC081,Root,GH18,Bacteria,Bacillus_sp._SC081_/_Bacillus_atrophaeus_SC081
Bacillus_sp._SDLI1,Bacteria,rank_2,Bacillus_sp._SDLI1,Root,GH18,Bacteria,Bacillus_sp._SDLI1
Bacillus_sp._SUBG0010,Bacteria,rank_2,Bacillus_sp._SUBG0010,Root,GH18,Bacteria,Bacillus_sp._SUBG0010
Bacillus_sp._THAF10,Bacteria,rank_2,Bacillus_sp._THAF10,Root,GH18,Bacteria,Bacillus_sp._THAF10
Bacillus_sp._TK-2,Bacteria,rank_2,Bacillus_sp._TK-2,Root,GH18,Bacteria,Bacillus_sp._TK-2
Bacillus_sp._T_4,Bacteria,rank_2,Bacillus_sp._T_4,Root,GH18,Bacteria,Bacillus_sp._T_4
Bacillus_sp._V3,Bacteria,rank_2,Bacillus_sp._V3,Root,GH18,Bacteria,Bacillus_sp._V3
Bacillus_sp._WP8,Bacteria,rank_2,Bacillus_sp._WP8,Root,GH18,Bacteria,Bacillus_sp._WP8
Bacillus_sp._WR11,Bacteria,rank_2,Bacillus_sp._WR11,Root,GH18,Bacteria,Bacillus_sp._WR11
Bacillus_sp._X1(2014),Bacteria,rank_2,Bacillus_sp._X1(2014),Root,GH18,Bacteria,Bacillus_sp._X1(2014)
Bacillus_sp._Y-01,Bacteria,rank_2,Bacillus_sp._Y-01,Root,GH18,Bacteria,Bacillus_sp._Y-01
Bacillus_sp._Y1,Bacteria,rank_2,Bacillus_sp._Y1,Root,GH18,Bacteria,Bacillus_sp._Y1
Bacillus_sp._ZJS3,Bacteria,rank_2,Bacillus_sp._ZJS3,Root,GH18,Bacteria,Bacillus_sp._ZJS3
Bacillus_spizizenii_DN,Bacteria,rank_2,Bacillus_spizizenii_DN,Root,GH18,Bacteria,Bacillus_spizizenii_DN
Bacillus_spizizenii_NRS_231,Bacteria,rank_2,Bacillus_spizizenii_NRS_231,Root,GH18,Bacteria,Bacillus_spizizenii_NRS_231
Bacillus_spizizenii_SW83,Bacteria,rank_2,Bacillus_spizizenii_SW83,Root,GH18,Bacteria,Bacillus_spizizenii_SW83
Bacillus_subtilis_75,Bacteria,rank_2,Bacillus_subtilis_75,Root,GH18,Bacteria,Bacillus_subtilis_75
Bacillus_subtilis_7PJ-16,Bacteria,rank_2,Bacillus_subtilis_7PJ-16,Root,GH18,Bacteria,Bacillus_subtilis_7PJ-16
Bacillus_subtilis_AMR1,Bacteria,rank_2,Bacillus_subtilis_AMR1,Root,GH18,Bacteria,Bacillus_subtilis_AMR1
Bacillus_subtilis_ATCC_11774,Bacteria,rank_2,Bacillus_subtilis_ATCC_11774,Root,GH18,Bacteria,Bacillus_subtilis_ATCC_11774
Bacillus_subtilis_BJ3-2,Bacteria,rank_2,Bacillus_subtilis_BJ3-2,Root,GH18,Bacteria,Bacillus_subtilis_BJ3-2
Bacillus_subtilis_BS38,Bacteria,rank_2,Bacillus_subtilis_BS38,Root,GH18,Bacteria,Bacillus_subtilis_BS38
Bacillus_subtilis_BSn5,Bacteria,rank_2,Bacillus_subtilis_BSn5,Root,GH18,Bacteria,Bacillus_subtilis_BSn5
Bacillus_subtilis_CHU26,Bacteria,rank_2,Bacillus_subtilis_CHU26,Root,GH18,Bacteria,Bacillus_subtilis_CHU26
Bacillus_subtilis_DKU_NT_02,Bacteria,rank_2,Bacillus_subtilis_DKU_NT_02,Root,GH18,Bacteria,Bacillus_subtilis_DKU_NT_02
Bacillus_subtilis_FB6-3,Bacteria,rank_2,Bacillus_subtilis_FB6-3,Root,GH18,Bacteria,Bacillus_subtilis_FB6-3
Bacillus_subtilis_GQJK2,Bacteria,rank_2,Bacillus_subtilis_GQJK2,Root,GH18,Bacteria,Bacillus_subtilis_GQJK2
Bacillus_subtilis_HDZK-BYSB7,Bacteria,rank_2,Bacillus_subtilis_HDZK-BYSB7,Root,GH18,Bacteria,Bacillus_subtilis_HDZK-BYSB7
Bacillus_subtilis_HJ5,Bacteria,rank_2,Bacillus_subtilis_HJ5,Root,GH18,Bacteria,Bacillus_subtilis_HJ5
Bacillus_subtilis_HMNig-2,Bacteria,rank_2,Bacillus_subtilis_HMNig-2,Root,GH18,Bacteria,Bacillus_subtilis_HMNig-2
Bacillus_subtilis_J-16,Bacteria,rank_2,Bacillus_subtilis_J-16,Root,GH18,Bacteria,Bacillus_subtilis_J-16
Bacillus_subtilis_JCL16,Bacteria,rank_2,Bacillus_subtilis_JCL16,Root,GH18,Bacteria,Bacillus_subtilis_JCL16
Bacillus_subtilis_KKD1,Bacteria,rank_2,Bacillus_subtilis_KKD1,Root,GH18,Bacteria,Bacillus_subtilis_KKD1
Bacillus_subtilis_MB8_B10,Bacteria,rank_2,Bacillus_subtilis_MB8_B10,Root,GH18,Bacteria,Bacillus_subtilis_MB8_B10
Bacillus_subtilis_MENO2,Bacteria,rank_2,Bacillus_subtilis_MENO2,Root,GH18,Bacteria,Bacillus_subtilis_MENO2
Bacillus_subtilis_MJ01,Bacteria,rank_2,Bacillus_subtilis_MJ01,Root,GH18,Bacteria,Bacillus_subtilis_MJ01
Bacillus_subtilis_MSP1,Bacteria,rank_2,Bacillus_subtilis_MSP1,Root,GH18,Bacteria,Bacillus_subtilis_MSP1
Bacillus_subtilis_MZK05,Bacteria,rank_2,Bacillus_subtilis_MZK05,Root,GH18,Bacteria,Bacillus_subtilis_MZK05
Bacillus_subtilis_P5_B2,Bacteria,rank_2,Bacillus_subtilis_P5_B2,Root,GH18,Bacteria,Bacillus_subtilis_P5_B2
Bacillus_subtilis_QB61,Bacteria,rank_2,Bacillus_subtilis_QB61,Root,GH18,Bacteria,Bacillus_subtilis_QB61
Bacillus_subtilis_RI4914,Bacteria,rank_2,Bacillus_subtilis_RI4914,Root,GH18,Bacteria,Bacillus_subtilis_RI4914
Bacillus_subtilis_RS10,Bacteria,rank_2,Bacillus_subtilis_RS10,Root,GH18,Bacteria,Bacillus_subtilis_RS10
Bacillus_subtilis_SRCM102745,Bacteria,rank_2,Bacillus_subtilis_SRCM102745,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102745
Bacillus_subtilis_SRCM102749,Bacteria,rank_2,Bacillus_subtilis_SRCM102749,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102749
Bacillus_subtilis_SRCM102751,Bacteria,rank_2,Bacillus_subtilis_SRCM102751,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102751
Bacillus_subtilis_SRCM102753,Bacteria,rank_2,Bacillus_subtilis_SRCM102753,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102753
Bacillus_subtilis_SRCM102754,Bacteria,rank_2,Bacillus_subtilis_SRCM102754,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102754
Bacillus_subtilis_SRCM102756,Bacteria,rank_2,Bacillus_subtilis_SRCM102756,Root,GH18,Bacteria,Bacillus_subtilis_SRCM102756
Bacillus_subtilis_SRCM103551,Bacteria,rank_2,Bacillus_subtilis_SRCM103551,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103551
Bacillus_subtilis_SRCM103581,Bacteria,rank_2,Bacillus_subtilis_SRCM103581,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103581
Bacillus_subtilis_SRCM103612,Bacteria,rank_2,Bacillus_subtilis_SRCM103612,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103612
Bacillus_subtilis_SRCM103689,Bacteria,rank_2,Bacillus_subtilis_SRCM103689,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103689
Bacillus_subtilis_SRCM103697,Bacteria,rank_2,Bacillus_subtilis_SRCM103697,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103697
Bacillus_subtilis_SRCM103835,Bacteria,rank_2,Bacillus_subtilis_SRCM103835,Root,GH18,Bacteria,Bacillus_subtilis_SRCM103835
Bacillus_subtilis_SRCM104008,Bacteria,rank_2,Bacillus_subtilis_SRCM104008,Root,GH18,Bacteria,Bacillus_subtilis_SRCM104008
Bacillus_subtilis_subsp._subtilis_BS155,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_BS155,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_BS155
Bacillus_subtilis_subsp._subtilis_PJ-7,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_PJ-7,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_PJ-7
Bacillus_subtilis_subsp._subtilis_SRCM101392,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_SRCM101392,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_SRCM101392
Bacillus_subtilis_subsp._subtilis_str._168,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_str._168,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_str._168
Bacillus_subtilis_subsp._subtilis_str._BSP1,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_str._BSP1,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_str._BSP1
Bacillus_subtilis_subsp._subtilis_str._OH_131.1,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_str._OH_131.1,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_str._OH_131.1
Bacillus_subtilis_subsp._subtilis_str._RO-NN-1,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_str._RO-NN-1,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_str._RO-NN-1
Bacillus_subtilis_subsp._subtilis_UCMB5021,Bacteria,rank_2,Bacillus_subtilis_subsp._subtilis_UCMB5021,Root,GH18,Bacteria,Bacillus_subtilis_subsp._subtilis_UCMB5021
Bacillus_subtilis_TLO3,Bacteria,rank_2,Bacillus_subtilis_TLO3,Root,GH18,Bacteria,Bacillus_subtilis_TLO3
Bacillus_subtilis_UD1022,Bacteria,rank_2,Bacillus_subtilis_UD1022,Root,GH18,Bacteria,Bacillus_subtilis_UD1022
Bacillus_tequilensis_EA-CB0015,Bacteria,rank_2,Bacillus_tequilensis_EA-CB0015,Root,GH18,Bacteria,Bacillus_tequilensis_EA-CB0015
Bacillus_thuringiensis_4F5,Bacteria,rank_2,Bacillus_thuringiensis_4F5,Root,GH18,Bacteria,Bacillus_thuringiensis_4F5
Bacillus_thuringiensis_97-27,Bacteria,rank_2,Bacillus_thuringiensis_97-27,Root,GH18,Bacteria,Bacillus_thuringiensis_97-27
Bacillus_thuringiensis_ABTS-351,Bacteria,rank_2,Bacillus_thuringiensis_ABTS-351,Root,GH18,Bacteria,Bacillus_thuringiensis_ABTS-351
Bacillus_thuringiensis_ATCC_10792,Bacteria,rank_2,Bacillus_thuringiensis_ATCC_10792,Root,GH18,Bacteria,Bacillus_thuringiensis_ATCC_10792
Bacillus_thuringiensis_B13,Bacteria,rank_2,Bacillus_thuringiensis_B13,Root,GH18,Bacteria,Bacillus_thuringiensis_B13
Bacillus_thuringiensis_BB_15/2,Bacteria,rank_2,Bacillus_thuringiensis_BB_15/2,Root,GH18,Bacteria,Bacillus_thuringiensis_BB_15/2
Bacillus_thuringiensis_BB_56/3,Bacteria,rank_2,Bacillus_thuringiensis_BB_56/3,Root,GH18,Bacteria,Bacillus_thuringiensis_BB_56/3
Bacillus_thuringiensis_BM-BT15426,Bacteria,rank_2,Bacillus_thuringiensis_BM-BT15426,Root,GH18,Bacteria,Bacillus_thuringiensis_BM-BT15426
Bacillus_thuringiensis_BPN_45/4,Bacteria,rank_2,Bacillus_thuringiensis_BPN_45/4,Root,GH18,Bacteria,Bacillus_thuringiensis_BPN_45/4
Bacillus_thuringiensis_Bt_Gxmzu777-1,Bacteria,rank_2,Bacillus_thuringiensis_Bt_Gxmzu777-1,Root,GH18,Bacteria,Bacillus_thuringiensis_Bt_Gxmzu777-1
Bacillus_thuringiensis_Bt185,Bacteria,rank_2,Bacillus_thuringiensis_Bt185,Root,GH18,Bacteria,Bacillus_thuringiensis_Bt185
Bacillus_thuringiensis_C15,Bacteria,rank_2,Bacillus_thuringiensis_C15,Root,GH18,Bacteria,Bacillus_thuringiensis_C15
Bacillus_thuringiensis_CTC,Bacteria,rank_2,Bacillus_thuringiensis_CTC,Root,GH18,Bacteria,Bacillus_thuringiensis_CTC
Bacillus_thuringiensis_DLD171,Bacteria,rank_2,Bacillus_thuringiensis_DLD171,Root,GH18,Bacteria,Bacillus_thuringiensis_DLD171
Bacillus_thuringiensis_FDAARGOS_791,Bacteria,rank_2,Bacillus_thuringiensis_FDAARGOS_791,Root,GH18,Bacteria,Bacillus_thuringiensis_FDAARGOS_791
Bacillus_thuringiensis_FDAARGOS_794,Bacteria,rank_2,Bacillus_thuringiensis_FDAARGOS_794,Root,GH18,Bacteria,Bacillus_thuringiensis_FDAARGOS_794
Bacillus_thuringiensis_FDAARGOS_795,Bacteria,rank_2,Bacillus_thuringiensis_FDAARGOS_795,Root,GH18,Bacteria,Bacillus_thuringiensis_FDAARGOS_795
