genome	taxonomy	completeness	contamination
Bog.Labelled.R1.T3.F2.trimmomatic.megahit_bin.91_84.91_5.34	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	84.91	5.34
Fen.Labelled.R1.T1.F2.trimmomatic.megahit_bin.27_81.37_2.96	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	81.37	2.96
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.47_85.60_2.42	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__;s__	85.60	2.42
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.44_97.80_0.55	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__UBA5070;f__UBA5070;g__;s__	97.80	0.55
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.88_80.38_3.85	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003133125	80.38	3.85
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.84_98.29_0.71	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	98.29	0.71
Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.58_70.30_1.71	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__PALSA-555;g__;s__	70.30	1.71
Fen.Unlabelled.R4.T3.F4.trimmomatic.megahit_bin.10_91.23_5.38	d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA1135;f__GCA-002686595;g__SYGM01;s__	91.23	5.38
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.24_92.59_2.42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__TOLSYN;s__	92.59	2.42
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.99_95.69_0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	95.69	0.86
Fen.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.38_71.28_1.08	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	71.28	1.08
Bog.Labelled.R1.T1.F3.JGI.BFC.metaspades_bin.6_92.88_7.44	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__Bog-515;s__Bog-515 sp003155135	92.88	7.44
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.63_84.48_4.73	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	84.48	4.73
Bog.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.49_93.35_0.37	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1524;s__	93.35	0.37
Bog.Unlabelled.R2.T3.F1.JGI.BFC.metaspades_bin.102_81.41_1.56	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	81.41	1.56
Bog.Unlabelled.R2.T1.F2.JGI.BFC.metaspades_bin.47_72.41_4.31	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Magnetospirillaceae;g__Telmatospirillum;s__	72.41	4.31
Palsa.Labelled.R3.T3.F1.JGI.BFC.metaspades_bin.60_78.13_1.69	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cytophagaceae;g__;s__	78.13	1.69
Palsa.Labelled.R2.T2.F1.JGI.BFC.metaspades_bin.24_96.37_1.71	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	96.37	1.71
Bog.None.R3.T0.trimmomatic.megahit_bin.171_88.45_2.47	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__BOG-234;s__	88.45	2.47
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.123_82.82_2.82	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__	82.82	2.82
Bog.Labelled.R2.T3.F3.trimmomatic.megahit_bin.5_85.94_3.70	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	85.94	3.70
Bog.Labelled.R1.T2.F2.trimmomatic.megahit_bin.76_89.71_2.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	89.71	2.33
Palsa.Labelled.R3.T3.F1.JGI.BFC.metaspades_bin.59_94.29_2.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	94.29	2.86
Fen.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.62_72.59_2.35	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	72.59	2.35
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.113_71.67_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	71.67	1.72
Bog.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.76_76.19_3.95	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	76.19	3.95
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.60_75.78_4.09	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	75.78	4.09
Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.88_75.53_2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	75.53	2.59
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.71_88.34_4.27	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Acidimicrobiales;f__RAAP-2;g__RAAP-2;s__RAAP-2 sp003155915	88.34	4.27
Fen.Labelled.R2.T3.F4.JGI.BFC.metaspades_bin.23_95.29_1.56	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__	95.29	1.56
Palsa.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.31_98.35_0.97	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	0.97
Fen.Labelled.R3.T2.F4.trimmomatic.metaspades_bin.60_70.06_0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp002307235	70.06	0.86
Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.33_98.51_0.02	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	98.51	0.02
Fen.Labelled.R2.T3.F2.trimmomatic.megahit_bin.46_88.05_2.38	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Sulfurospirillaceae;g__Sulfurospirillum;s__	88.05	2.38
Palsa.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.76_81.03_6.90	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-506;s__Palsa-506 sp003168215	81.03	6.90
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.177_91.58_2.95	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1524;s__	91.58	2.95
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.31_81.64_2.87	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	81.64	2.87
Fen.Unlabelled.R4.T2.F4.trimmomatic.megahit_bin.8_72.90_5.06	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	72.90	5.06
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.186_86.22_6.84	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	86.22	6.84
Bog.None.R2.T0.JGI.BFC.metaspades_bin.329_95.27_2.03	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	95.27	2.03
Bog.Unlabelled.R1.T1.F2.JGI.BFC.metaspades_bin.34_80.96_1.01	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	80.96	1.01
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.63_92.65_9.38	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__FEN-1191;s__	92.65	9.38
Palsa.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.70_97.44_1.57	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Palsa-465;s__Palsa-465 sp003165655	97.44	1.57
Bog.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.35_86.27_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	86.27	1.72
Palsa.Labelled.R2.T3.F1.JGI.BFC.metaspades_bin.15_72.92_1.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	72.92	1.72
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.43_89.40_5.33	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	89.40	5.33
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.47_98.23_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	98.23	0.54
Bog.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.144_83.06_2.53	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Acidocella;s__	83.06	2.53
Palsa.Labelled.R1.T1.F3.trimmomatic.megahit_bin.16_82.30_3.08	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825	82.30	3.08
Bog.None.R1.T0.trimmomatic.megahit_bin.233_80.97_3.18	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales;f__Chthoniobacteraceae;g__Chthoniobacter;s__	80.97	3.18
Bog.None.R1.T0.trimmomatic.megahit_bin.103_89.04_0.93	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonas;s__	89.04	0.93
Bog.Labelled.R3.T2.F3.trimmomatic.megahit_bin.40_94.27_1.08	d__Bacteria;p__Planctomycetota;c__UBA11346;o__UBA11346;f__UBA11346;g__BOG-1363;s__BOG-1363 sp003136555	94.27	1.08
Palsa.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.17_98.35_1.55	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	1.55
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.179_81.63_4.65	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__;s__	81.63	4.65
Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.28_88.65_1.47	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825	88.65	1.47
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.137_95.16_0.54	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	95.16	0.54
Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.42_83.59_2.31	d__Bacteria;p__Armatimonadota;c__BOG-944;o__Capsulimonadales;f__Capsulimonadaceae;g__;s__	83.59	2.31
Palsa.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.41_84.88_2.05	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__Roseiarcus sp003164825	84.88	2.05
Bog.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.99_96.77_1.03	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	96.77	1.03
Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.90_76.93_6.47	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	76.93	6.47
Palsa.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.112_71.90_1.72	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	71.90	1.72
Bog.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.48_94.99_1.52	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Glaciihabitans;s__	94.99	1.52
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.183_77.59_6.90	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-506;s__Palsa-506 sp003168215	77.59	6.90
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.41_89.25_4.49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__;s__	89.25	4.49
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.66_83.36_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	83.36	1.72
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.82_77.80_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	77.80	1.72
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.72_91.56_6.15	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__Minicystis;s__	91.56	6.15
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.111_94.92_3.45	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	94.92	3.45
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.148_91.05_3.28	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium sp001519055	91.05	3.28
Bog.Unlabelled.R1.T1.F2.JGI.BFC.metaspades_bin.4_80.32_3.08	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Palsa-883;s__	80.32	3.08
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.35_86.33_6.63	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	86.33	6.63
Fen.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.22_91.41_1.61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	91.41	1.61
Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.16_96.07_0.01	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__BOG-933;s__	96.07	0.01
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.49_90.04_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA10324;g__;s__	90.04	0.99
Fen.Labelled.R3.T2.F3.trimmomatic.megahit_bin.44_81.91_2.06	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD8-76;s__	81.91	2.06
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.181_83.23_7.59	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	83.23	7.59
Bog.Unlabelled.R3.T1.F3.JGI.BFC.metaspades_bin.10_95.37_1.58	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__UBA8260;s__UBA8260 sp003142035	95.37	1.58
Bog.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.43_85.90_7.50	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	85.90	7.50
Palsa.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.104_79.50_2.14	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Sulfotelmatobacter;s__	79.50	2.14
Bog.Labelled.R1.T3.F2.trimmomatic.megahit_bin.106_79.45_2.08	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	79.45	2.08
Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.27_89.57_1.43	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	89.57	1.43
Palsa.Unlabelled.R2.T2.F1.trimmomatic.metaspades_bin.56_93.44_1.43	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__DHC34;s__	93.44	1.43
Bog.Unlabelled.R1.T2.F3.trimmomatic.megahit_bin.20_92.38_4.14	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	92.38	4.14
Palsa.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.29_98.35_1.36	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Berkiellales;f__;g__;s__	98.35	1.36
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.58_82.78_2.59	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	82.78	2.59
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.105_79.09_7.75	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-288;s__	79.09	7.75
Palsa.Labelled.R3.T3.F2.trimmomatic.metaspades_bin.106_90.05_6.49	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Streptosporangiales;f__Streptosporangiaceae;g__Bog-532;s__	90.05	6.49
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.47_98.03_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135	98.03	0.99
Bog.Labelled.R2.T1.F3.trimmomatic.metaspades_bin.24_79.97_1.11	d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__UBP12;f__UBA5184;g__Bog-1524;s__	79.97	1.11
Palsa.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.66_71.79_8.31	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	71.79	8.31
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.11_93.17_1.72	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	93.17	1.72
Palsa.Labelled.R3.T2.F2.trimmomatic.megahit_bin.8_76.81_9.21	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Mucilaginibacter;s__	76.81	9.21
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.42_91.40_0.85	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__Bog-209;s__Bog-209 sp003162935	91.40	0.85
Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.51_77.93_0.00	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__;s__	77.93	0.00
Palsa.Labelled.R3.T1.F2.trimmomatic.megahit_bin.38_85.33_3.42	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__	85.33	3.42
Bog.Labelled.R3.T2.F3.trimmomatic.megahit_bin.94_78.78_3.50	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	78.78	3.50
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.4_95.88_2.80	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__BOG-938;s__	95.88	2.80
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.16_96.55_0.86	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__;s__	96.55	0.86
Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.101_74.20_7.44	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Edaphobacter;s__	74.20	7.44
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.4_76.90_6.03	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__	76.90	6.03
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.20_73.46_0.00	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	73.46	0.00
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.94_90.66_8.62	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	90.66	8.62
Palsa.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.53_71.25_6.57	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Granulicella_A;s__	71.25	6.57
Bog.Unlabelled.R2.T1.F2.JGI.BFC.metaspades_bin.34_93.32_8.19	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	93.32	8.19
Bog.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.116_86.79_0.87	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__BOG-933;s__	86.79	0.87
Bog.None.R3.T0.trimmomatic.megahit_bin.44_88.43_3.72	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA11358;s__	88.43	3.72
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.76_76.59_6.35	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__;s__	76.59	6.35
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.127_77.59_3.50	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__	77.59	3.50
Palsa.Labelled.R2.T3.F3.trimmomatic.megahit_bin.102_83.19_2.08	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003140665	83.19	2.08
Bog.Unlabelled.R1.T1.F3.trimmomatic.megahit_bin.11_78.04_2.57	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Roseiarcus;s__	78.04	2.57
Palsa.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.12_72.95_6.11	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__UBA7541;f__UBA7541;g__Palsa-295;s__Palsa-295 sp003166795	72.95	6.11
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.110_96.36_8.29	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__	96.36	8.29
Fen.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.44_75.09_6.65	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__	75.09	6.65
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.54_96.30_4.35	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__UBA8260;f__UBA8260;g__Palsa-851;s__	96.30	4.35
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.14_98.52_1.76	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__;s__	98.52	1.76
Bog.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.65_98.03_0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__UBA1941;s__UBA1941 sp003165135	98.03	0.99
Bog.Labelled.R2.T3.F3.JGI.BFC.metaspades_bin.98_100.00_0.89	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__BOG-933;s__	100.00	0.89
Fen.Unlabelled.R3.T2.F4.trimmomatic.metaspades_bin.35_70.57_3.24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polaromonas;s__	70.57	3.24
Bog.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.45_71.88_2.05	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__	71.88	2.05
