tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3
Enterococcus_phage_vB_OCPT_Bob,Viruses,rank_2,Enterococcus_phage_vB_OCPT_Bob,Root,GH23,Viruses,Enterococcus_phage_vB_OCPT_Bob,
Enterococcus_phage_vB_OCPT_CCS1,Viruses,rank_2,Enterococcus_phage_vB_OCPT_CCS1,Root,GH23,Viruses,Enterococcus_phage_vB_OCPT_CCS1,
Enterococcus_phage_vB_OCPT_CCS4,Viruses,rank_2,Enterococcus_phage_vB_OCPT_CCS4,Root,GH23,Viruses,Enterococcus_phage_vB_OCPT_CCS4,
Enterococcus_silesiacus_LMG_23085,Bacteria,rank_2,Enterococcus_silesiacus_LMG_23085,Root,GH23,Bacteria,Enterococcus_silesiacus_LMG_23085,
Enterococcus_sp._CR-Ec1,Bacteria,rank_2,Enterococcus_sp._CR-Ec1,Root,GH23,Bacteria,Enterococcus_sp._CR-Ec1,
Enterococcus_sp._M190262,Bacteria,rank_2,Enterococcus_sp._M190262,Root,GH23,Bacteria,Enterococcus_sp._M190262,
Enterococcus_thailandicus_a523,Bacteria,rank_2,Enterococcus_thailandicus_a523,Root,GH23,Bacteria,Enterococcus_thailandicus_a523,
Entomobacter_blattae_G55GP,Bacteria,rank_2,Entomobacter_blattae_G55GP,Root,GH23,Bacteria,Entomobacter_blattae_G55GP,
Entomomonas_moraniae_QZS01,Bacteria,rank_2,Entomomonas_moraniae_QZS01,Root,GH23,Bacteria,Entomomonas_moraniae_QZS01,
Entomomonas_sp._F2A,Bacteria,rank_2,Entomomonas_sp._F2A,Root,GH23,Bacteria,Entomomonas_sp._F2A,
Ephemeroptericola_cinctiostellae_F02,Bacteria,rank_2,Ephemeroptericola_cinctiostellae_F02,Root,GH23,Bacteria,Ephemeroptericola_cinctiostellae_F02,
Epidermidibacterium_keratini_EPI-7,Bacteria,rank_2,Epidermidibacterium_keratini_EPI-7,Root,GH23,Bacteria,Epidermidibacterium_keratini_EPI-7,
Epilithonimonas_zeae_ZM18,Bacteria,rank_2,Epilithonimonas_zeae_ZM18,Root,GH23,Bacteria,Epilithonimonas_zeae_ZM18,
Ereboglobus_luteus_Ho45,Bacteria,rank_2,Ereboglobus_luteus_Ho45,Root,GH23,Bacteria,Ereboglobus_luteus_Ho45,
Erwinia_amylovora_1-2,Bacteria,rank_2,Erwinia_amylovora_1-2,Root,GH23,Bacteria,Erwinia_amylovora_1-2,
Erwinia_amylovora_ATCC_49946,Bacteria,rank_2,Erwinia_amylovora_ATCC_49946,Root,GH23,Bacteria,Erwinia_amylovora_ATCC_49946,
Erwinia_amylovora_ATCC_BAA-2158,Bacteria,rank_2,Erwinia_amylovora_ATCC_BAA-2158,Root,GH23,Bacteria,Erwinia_amylovora_ATCC_BAA-2158,
Erwinia_amylovora_CFBP1430,Bacteria,rank_2,Erwinia_amylovora_CFBP1430,Root,GH23,Bacteria,Erwinia_amylovora_CFBP1430,
Erwinia_billingiae_Eb661,Bacteria,rank_2,Erwinia_billingiae_Eb661,Root,GH23,Bacteria,Erwinia_billingiae_Eb661,
Erwinia_billingiae_TH88,Bacteria,rank_2,Erwinia_billingiae_TH88,Root,GH23,Bacteria,Erwinia_billingiae_TH88,
Erwinia_gerundensis_AR,Bacteria,rank_2,Erwinia_gerundensis_AR,Root,GH23,Bacteria,Erwinia_gerundensis_AR,
Erwinia_gerundensis_EM595,Bacteria,rank_2,Erwinia_gerundensis_EM595,Root,GH23,Bacteria,Erwinia_gerundensis_EM595,
Erwinia_persicina_B64,Bacteria,rank_2,Erwinia_persicina_B64,Root,GH23,Bacteria,Erwinia_persicina_B64,
Erwinia_persicina_Cp2,Bacteria,rank_2,Erwinia_persicina_Cp2,Root,GH23,Bacteria,Erwinia_persicina_Cp2,
Erwinia_phage_AH06,Viruses,rank_2,Erwinia_phage_AH06,Root,GH23,Viruses,Erwinia_phage_AH06,
Erwinia_phage_Derbicus,Viruses,rank_2,Erwinia_phage_Derbicus,Root,GH23,Viruses,Erwinia_phage_Derbicus,
Erwinia_phage_Ea35-70,Viruses,rank_2,Erwinia_phage_Ea35-70,Root,GH23,Viruses,Erwinia_phage_Ea35-70,
Erwinia_phage_Faunus,Viruses,rank_2,Erwinia_phage_Faunus,Root,GH23,Viruses,Erwinia_phage_Faunus,
Erwinia_phage_FE44,Viruses,rank_2,Erwinia_phage_FE44,Root,GH23,Viruses,Erwinia_phage_FE44,
Erwinia_phage_Fifi44,Viruses,rank_2,Erwinia_phage_Fifi44,Root,GH23,Viruses,Erwinia_phage_Fifi44,
Erwinia_phage_GR-2012,Viruses,rank_2,Erwinia_phage_GR-2012,Root,GH23,Viruses,Erwinia_phage_GR-2012,
Erwinia_phage_Machina,Viruses,rank_2,Erwinia_phage_Machina,Root,GH23,Viruses,Erwinia_phage_Machina,
Erwinia_phage_Pavtok,Viruses,rank_2,Erwinia_phage_Pavtok,Root,GH23,Viruses,Erwinia_phage_Pavtok,
Erwinia_phage_pEa_SNUABM_10,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_10,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_10,
Erwinia_phage_pEa_SNUABM_11,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_11,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_11,
Erwinia_phage_pEa_SNUABM_27,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_27,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_27,
Erwinia_phage_pEa_SNUABM_29,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_29,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_29,
Erwinia_phage_pEa_SNUABM_38,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_38,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_38,
Erwinia_phage_pEa_SNUABM_4,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_4,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_4,
Erwinia_phage_pEa_SNUABM_42,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_42,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_42,
Erwinia_phage_pEa_SNUABM_54,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_54,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_54,
Erwinia_phage_pEa_SNUABM_6,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_6,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_6,
Erwinia_phage_pEa_SNUABM_9,Viruses,rank_2,Erwinia_phage_pEa_SNUABM_9,Root,GH23,Viruses,Erwinia_phage_pEa_SNUABM_9,
Erwinia_phage_PEp14,Viruses,rank_2,Erwinia_phage_PEp14,Root,GH23,Viruses,Erwinia_phage_PEp14,
Erwinia_phage_pEp_SNUABM_03,Viruses,rank_2,Erwinia_phage_pEp_SNUABM_03,Root,GH23,Viruses,Erwinia_phage_pEp_SNUABM_03,
Erwinia_phage_pEp_SNUABM_04,Viruses,rank_2,Erwinia_phage_pEp_SNUABM_04,Root,GH23,Viruses,Erwinia_phage_pEp_SNUABM_04,
Erwinia_phage_pEp_SNUABM_09,Viruses,rank_2,Erwinia_phage_pEp_SNUABM_09,Root,GH23,Viruses,Erwinia_phage_pEp_SNUABM_09,
Erwinia_phage_vB_EamM-Y2,Viruses,rank_2,Erwinia_phage_vB_EamM-Y2,Root,GH23,Viruses,Erwinia_phage_vB_EamM-Y2,
Erwinia_phage_vB_EamM_Asesino,Viruses,rank_2,Erwinia_phage_vB_EamM_Asesino,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Asesino,
Erwinia_phage_vB_EamM_Bosolaphorus,Viruses,rank_2,Erwinia_phage_vB_EamM_Bosolaphorus,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Bosolaphorus,
Erwinia_phage_vB_EamM_Caitlin,Viruses,rank_2,Erwinia_phage_vB_EamM_Caitlin,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Caitlin,
Erwinia_phage_vB_EamM_ChrisDB,Viruses,rank_2,Erwinia_phage_vB_EamM_ChrisDB,Root,GH23,Viruses,Erwinia_phage_vB_EamM_ChrisDB,
Erwinia_phage_vB_EamM_Deimos-Minion,Viruses,rank_2,Erwinia_phage_vB_EamM_Deimos-Minion,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Deimos-Minion,
Erwinia_phage_vB_EamM_Joad,Viruses,rank_2,Erwinia_phage_vB_EamM_Joad,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Joad,
Erwinia_phage_vB_EamM_Kwan,Viruses,rank_2,Erwinia_phage_vB_EamM_Kwan,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Kwan,
Erwinia_phage_vB_EamM_Phobos,Viruses,rank_2,Erwinia_phage_vB_EamM_Phobos,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Phobos,
Erwinia_phage_vB_EamM_RisingSun,Viruses,rank_2,Erwinia_phage_vB_EamM_RisingSun,Root,GH23,Viruses,Erwinia_phage_vB_EamM_RisingSun,
Erwinia_phage_vB_EamM_Stratton,Viruses,rank_2,Erwinia_phage_vB_EamM_Stratton,Root,GH23,Viruses,Erwinia_phage_vB_EamM_Stratton,
Erwinia_phage_vB_EamM_TropicalSun,Viruses,rank_2,Erwinia_phage_vB_EamM_TropicalSun,Root,GH23,Viruses,Erwinia_phage_vB_EamM_TropicalSun,
Erwinia_phage_vB_EamP-L1,Viruses,rank_2,Erwinia_phage_vB_EamP-L1,Root,GH23,Viruses,Erwinia_phage_vB_EamP-L1,
Erwinia_phage_Wellington,Viruses,rank_2,Erwinia_phage_Wellington,Root,GH23,Viruses,Erwinia_phage_Wellington,
Erwinia_pyrifoliae_DSM_12163,Bacteria,rank_2,Erwinia_pyrifoliae_DSM_12163,Root,GH23,Bacteria,Erwinia_pyrifoliae_DSM_12163,
Erwinia_pyrifoliae_Ep1/96,Bacteria,rank_2,Erwinia_pyrifoliae_Ep1/96,Root,GH23,Bacteria,Erwinia_pyrifoliae_Ep1/96,
Erwinia_pyrifoliae_EpK1/15,Bacteria,rank_2,Erwinia_pyrifoliae_EpK1/15,Root,GH23,Bacteria,Erwinia_pyrifoliae_EpK1/15,
Erwinia_pyrifoliae_WT3,Bacteria,rank_2,Erwinia_pyrifoliae_WT3,Root,GH23,Bacteria,Erwinia_pyrifoliae_WT3,
Erwinia_rhapontici_BY21311,Bacteria,rank_2,Erwinia_rhapontici_BY21311,Root,GH23,Bacteria,Erwinia_rhapontici_BY21311,
Erwinia_rhapontici_MAFF_311153,Bacteria,rank_2,Erwinia_rhapontici_MAFF_311153,Root,GH23,Bacteria,Erwinia_rhapontici_MAFF_311153,
Erwinia_sp._E602,Bacteria,rank_2,Erwinia_sp._E602,Root,GH23,Bacteria,Erwinia_sp._E602,
Erwinia_sp._Ejp617,Bacteria,rank_2,Erwinia_sp._Ejp617,Root,GH23,Bacteria,Erwinia_sp._Ejp617,
Erwinia_sp._J780,Bacteria,rank_2,Erwinia_sp._J780,Root,GH23,Bacteria,Erwinia_sp._J780,
Erwinia_tasmaniensis_Et1/99,Bacteria,rank_2,Erwinia_tasmaniensis_Et1/99,Root,GH23,Bacteria,Erwinia_tasmaniensis_Et1/99,
Erwinia_tracheiphila_BHKY,Bacteria,rank_2,Erwinia_tracheiphila_BHKY,Root,GH23,Bacteria,Erwinia_tracheiphila_BHKY,
Erwinia_tracheiphila_MDcuke,Bacteria,rank_2,Erwinia_tracheiphila_MDcuke,Root,GH23,Bacteria,Erwinia_tracheiphila_MDcuke,
Erwiniaceae_bacterium_PD-1,Bacteria,rank_2,Erwiniaceae_bacterium_PD-1,Root,GH23,Bacteria,Erwiniaceae_bacterium_PD-1,
Erysipelatoclostridium_ramosum_FDAARGOS_1105,Bacteria,rank_2,Erysipelatoclostridium_ramosum_FDAARGOS_1105,Root,GH23,Bacteria,Erysipelatoclostridium_ramosum_FDAARGOS_1105,
Erysipelatoclostridium_ramosum_FDAARGOS_1106,Bacteria,rank_2,Erysipelatoclostridium_ramosum_FDAARGOS_1106,Root,GH23,Bacteria,Erysipelatoclostridium_ramosum_FDAARGOS_1106,
Erysipelotrichaceae_bacterium_66202529,Bacteria,rank_2,Erysipelotrichaceae_bacterium_66202529,Root,GH23,Bacteria,Erysipelotrichaceae_bacterium_66202529,
Erysipelotrichaceae_bacterium_LH1062,Bacteria,rank_2,Erysipelotrichaceae_bacterium_LH1062,Root,GH23,Bacteria,Erysipelotrichaceae_bacterium_LH1062,
Erythrobacter_aureus_YH-07,Bacteria,rank_2,Erythrobacter_aureus_YH-07,Root,GH23,Bacteria,Erythrobacter_aureus_YH-07,
Erythrobacter_litoralis_DSM_8509,Bacteria,rank_2,Erythrobacter_litoralis_DSM_8509,Root,GH23,Bacteria,Erythrobacter_litoralis_DSM_8509,
Erythrobacter_litoralis_HTCC2594,Bacteria,rank_2,Erythrobacter_litoralis_HTCC2594,Root,GH23,Bacteria,Erythrobacter_litoralis_HTCC2594,
Erythrobacter_mangrovi_EB310,Bacteria,rank_2,Erythrobacter_mangrovi_EB310,Root,GH23,Bacteria,Erythrobacter_mangrovi_EB310,
Erythrobacter_neustonensis_DSM_9434,Bacteria,rank_2,Erythrobacter_neustonensis_DSM_9434,Root,GH23,Bacteria,Erythrobacter_neustonensis_DSM_9434,
Erythrobacter_sp.,Bacteria,rank_2,Erythrobacter_sp.,Root,GH23,Bacteria,Erythrobacter_sp.,
Erythrobacter_sp._3-20A1M,Bacteria,rank_2,Erythrobacter_sp._3-20A1M,Root,GH23,Bacteria,Erythrobacter_sp._3-20A1M,
Erythrobacter_sp._A30-3,Bacteria,rank_2,Erythrobacter_sp._A30-3,Root,GH23,Bacteria,Erythrobacter_sp._A30-3,
Erythrobacter_sp._HL-111,Bacteria,rank_2,Erythrobacter_sp._HL-111,Root,GH23,Bacteria,Erythrobacter_sp._HL-111,
Erythrobacter_sp._JK5,Bacteria,rank_2,Erythrobacter_sp._JK5,Root,GH23,Bacteria,Erythrobacter_sp._JK5,
Erythrobacter_sp._KY5,Bacteria,rank_2,Erythrobacter_sp._KY5,Root,GH23,Bacteria,Erythrobacter_sp._KY5,
Erythrobacter_sp._LQ02-29,Bacteria,rank_2,Erythrobacter_sp._LQ02-29,Root,GH23,Bacteria,Erythrobacter_sp._LQ02-29,
Erythrobacter_sp._SCSIO_43205,Bacteria,rank_2,Erythrobacter_sp._SCSIO_43205,Root,GH23,Bacteria,Erythrobacter_sp._SCSIO_43205,
Erythrobacter_sp._SDW2,Bacteria,rank_2,Erythrobacter_sp._SDW2,Root,GH23,Bacteria,Erythrobacter_sp._SDW2,
Erythrobacter_sp._THAF29,Bacteria,rank_2,Erythrobacter_sp._THAF29,Root,GH23,Bacteria,Erythrobacter_sp._THAF29,
Escherichia_albertii_104_2_TS_A,Bacteria,rank_2,Escherichia_albertii_104_2_TS_A,Root,GH23,Bacteria,Escherichia_albertii_104_2_TS_A,
Escherichia_albertii_105_1_LWG_A,Bacteria,rank_2,Escherichia_albertii_105_1_LWG_A,Root,GH23,Bacteria,Escherichia_albertii_105_1_LWG_A,
Escherichia_albertii_112_1_EW_A,Bacteria,rank_2,Escherichia_albertii_112_1_EW_A,Root,GH23,Bacteria,Escherichia_albertii_112_1_EW_A,
Escherichia_albertii_133_1_GWG_A,Bacteria,rank_2,Escherichia_albertii_133_1_GWG_A,Root,GH23,Bacteria,Escherichia_albertii_133_1_GWG_A,
Escherichia_albertii_147_1_TBG_A,Bacteria,rank_2,Escherichia_albertii_147_1_TBG_A,Root,GH23,Bacteria,Escherichia_albertii_147_1_TBG_A,
Escherichia_albertii_CB9786,Bacteria,rank_2,Escherichia_albertii_CB9786,Root,GH23,Bacteria,Escherichia_albertii_CB9786,
Escherichia_albertii_EC06-170,Bacteria,rank_2,Escherichia_albertii_EC06-170,Root,GH23,Bacteria,Escherichia_albertii_EC06-170,
Escherichia_albertii_KF1,Bacteria,rank_2,Escherichia_albertii_KF1,Root,GH23,Bacteria,Escherichia_albertii_KF1,
Escherichia_albertii_RM10507,Bacteria,rank_2,Escherichia_albertii_RM10507,Root,GH23,Bacteria,Escherichia_albertii_RM10507,
Escherichia_albertii_RM10705,Bacteria,rank_2,Escherichia_albertii_RM10705,Root,GH23,Bacteria,Escherichia_albertii_RM10705,
Escherichia_albertii_RM15112,Bacteria,rank_2,Escherichia_albertii_RM15112,Root,GH23,Bacteria,Escherichia_albertii_RM15112,
Escherichia_albertii_RM9973,Bacteria,rank_2,Escherichia_albertii_RM9973,Root,GH23,Bacteria,Escherichia_albertii_RM9973,
Escherichia_albertii_Sample_166,Bacteria,rank_2,Escherichia_albertii_Sample_166,Root,GH23,Bacteria,Escherichia_albertii_Sample_166,
Escherichia_albertii_Sample_168,Bacteria,rank_2,Escherichia_albertii_Sample_168,Root,GH23,Bacteria,Escherichia_albertii_Sample_168,
Escherichia_coli,Bacteria,rank_2,Escherichia_coli,Root,GH23,Bacteria,Escherichia_coli,
Escherichia_coli_04-00955,Bacteria,rank_2,Escherichia_coli_04-00955,Root,GH23,Bacteria,Escherichia_coli_04-00955,
Escherichia_coli_042,Bacteria,rank_2,Escherichia_coli_042,Root,GH23,Bacteria,Escherichia_coli_042,
Escherichia_coli_06-00048,Bacteria,rank_2,Escherichia_coli_06-00048,Root,GH23,Bacteria,Escherichia_coli_06-00048,
Escherichia_coli_08-00022,Bacteria,rank_2,Escherichia_coli_08-00022,Root,GH23,Bacteria,Escherichia_coli_08-00022,
Escherichia_coli_09-00049,Bacteria,rank_2,Escherichia_coli_09-00049,Root,GH23,Bacteria,Escherichia_coli_09-00049,
Escherichia_coli_103,Bacteria,rank_2,Escherichia_coli_103,Root,GH23,Bacteria,Escherichia_coli_103,
Escherichia_coli_104,Bacteria,rank_2,Escherichia_coli_104,Root,GH23,Bacteria,Escherichia_coli_104,
Escherichia_coli_105,Bacteria,rank_2,Escherichia_coli_105,Root,GH23,Bacteria,Escherichia_coli_105,
Escherichia_coli_1107,Bacteria,rank_2,Escherichia_coli_1107,Root,GH23,Bacteria,Escherichia_coli_1107,
Escherichia_coli_1108,Bacteria,rank_2,Escherichia_coli_1108,Root,GH23,Bacteria,Escherichia_coli_1108,
Escherichia_coli_1190,Bacteria,rank_2,Escherichia_coli_1190,Root,GH23,Bacteria,Escherichia_coli_1190,
Escherichia_coli_127,Bacteria,rank_2,Escherichia_coli_127,Root,GH23,Bacteria,Escherichia_coli_127,
Escherichia_coli_1303,Bacteria,rank_2,Escherichia_coli_1303,Root,GH23,Bacteria,Escherichia_coli_1303,
Escherichia_coli_13E0780,Bacteria,rank_2,Escherichia_coli_13E0780,Root,GH23,Bacteria,Escherichia_coli_13E0780,
Escherichia_coli_144,Bacteria,rank_2,Escherichia_coli_144,Root,GH23,Bacteria,Escherichia_coli_144,
Escherichia_coli_1916D6,Bacteria,rank_2,Escherichia_coli_1916D6,Root,GH23,Bacteria,Escherichia_coli_1916D6,
Escherichia_coli_1919D3,Bacteria,rank_2,Escherichia_coli_1919D3,Root,GH23,Bacteria,Escherichia_coli_1919D3,
Escherichia_coli_2/0,Bacteria,rank_2,Escherichia_coli_2/0,Root,GH23,Bacteria,Escherichia_coli_2/0,
Escherichia_coli_2012C-4227,Bacteria,rank_2,Escherichia_coli_2012C-4227,Root,GH23,Bacteria,Escherichia_coli_2012C-4227,
Escherichia_coli_2013C-4465,Bacteria,rank_2,Escherichia_coli_2013C-4465,Root,GH23,Bacteria,Escherichia_coli_2013C-4465,
Escherichia_coli_2016C-3878,Bacteria,rank_2,Escherichia_coli_2016C-3878,Root,GH23,Bacteria,Escherichia_coli_2016C-3878,
Escherichia_coli_2016C-3936C1,Bacteria,rank_2,Escherichia_coli_2016C-3936C1,Root,GH23,Bacteria,Escherichia_coli_2016C-3936C1,
Escherichia_coli_2017.01.04CC,Bacteria,rank_2,Escherichia_coli_2017.01.04CC,Root,GH23,Bacteria,Escherichia_coli_2017.01.04CC,
Escherichia_coli_2018-06-4CC,Bacteria,rank_2,Escherichia_coli_2018-06-4CC,Root,GH23,Bacteria,Escherichia_coli_2018-06-4CC,
Escherichia_coli_210205630,Bacteria,rank_2,Escherichia_coli_210205630,Root,GH23,Bacteria,Escherichia_coli_210205630,
Escherichia_coli_28Eco12,Bacteria,rank_2,Escherichia_coli_28Eco12,Root,GH23,Bacteria,Escherichia_coli_28Eco12,
Escherichia_coli_3057,Bacteria,rank_2,Escherichia_coli_3057,Root,GH23,Bacteria,Escherichia_coli_3057,
Escherichia_coli_377323_2f,Bacteria,rank_2,Escherichia_coli_377323_2f,Root,GH23,Bacteria,Escherichia_coli_377323_2f,
Escherichia_coli_4/0,Bacteria,rank_2,Escherichia_coli_4/0,Root,GH23,Bacteria,Escherichia_coli_4/0,
Escherichia_coli_493/89,Bacteria,rank_2,Escherichia_coli_493/89,Root,GH23,Bacteria,Escherichia_coli_493/89,
Escherichia_coli_511,Bacteria,rank_2,Escherichia_coli_511,Root,GH23,Bacteria,Escherichia_coli_511,
Escherichia_coli_536,Bacteria,rank_2,Escherichia_coli_536,Root,GH23,Bacteria,Escherichia_coli_536,
Escherichia_coli_631,Bacteria,rank_2,Escherichia_coli_631,Root,GH23,Bacteria,Escherichia_coli_631,
Escherichia_coli_725,Bacteria,rank_2,Escherichia_coli_725,Root,GH23,Bacteria,Escherichia_coli_725,
Escherichia_coli_73,Bacteria,rank_2,Escherichia_coli_73,Root,GH23,Bacteria,Escherichia_coli_73,
Escherichia_coli_95JB1,Bacteria,rank_2,Escherichia_coli_95JB1,Root,GH23,Bacteria,Escherichia_coli_95JB1,
Escherichia_coli_ABU_83972,Bacteria,rank_2,Escherichia_coli_ABU_83972,Root,GH23,Bacteria,Escherichia_coli_ABU_83972,
Escherichia_coli_AQ15,Bacteria,rank_2,Escherichia_coli_AQ15,Root,GH23,Bacteria,Escherichia_coli_AQ15,
Escherichia_coli_AR437,Bacteria,rank_2,Escherichia_coli_AR437,Root,GH23,Bacteria,Escherichia_coli_AR437,
Escherichia_coli_AR_0019,Bacteria,rank_2,Escherichia_coli_AR_0019,Root,GH23,Bacteria,Escherichia_coli_AR_0019,
Escherichia_coli_AR_0067,Bacteria,rank_2,Escherichia_coli_AR_0067,Root,GH23,Bacteria,Escherichia_coli_AR_0067,
Escherichia_coli_AR_0077,Bacteria,rank_2,Escherichia_coli_AR_0077,Root,GH23,Bacteria,Escherichia_coli_AR_0077,
Escherichia_coli_AR_0085,Bacteria,rank_2,Escherichia_coli_AR_0085,Root,GH23,Bacteria,Escherichia_coli_AR_0085,
Escherichia_coli_AR_0118,Bacteria,rank_2,Escherichia_coli_AR_0118,Root,GH23,Bacteria,Escherichia_coli_AR_0118,
Escherichia_coli_AR_0149,Bacteria,rank_2,Escherichia_coli_AR_0149,Root,GH23,Bacteria,Escherichia_coli_AR_0149,
Escherichia_coli_AR_0150,Bacteria,rank_2,Escherichia_coli_AR_0150,Root,GH23,Bacteria,Escherichia_coli_AR_0150,
Escherichia_coli_AR_0162,Bacteria,rank_2,Escherichia_coli_AR_0162,Root,GH23,Bacteria,Escherichia_coli_AR_0162,
Escherichia_coli_AUSMDU00014361,Bacteria,rank_2,Escherichia_coli_AUSMDU00014361,Root,GH23,Bacteria,Escherichia_coli_AUSMDU00014361,
Escherichia_coli_B_C2566,Bacteria,rank_2,Escherichia_coli_B_C2566,Root,GH23,Bacteria,Escherichia_coli_B_C2566,
Escherichia_coli_B7A,Bacteria,rank_2,Escherichia_coli_B7A,Root,GH23,Bacteria,Escherichia_coli_B7A,
Escherichia_coli_BCE049,Bacteria,rank_2,Escherichia_coli_BCE049,Root,GH23,Bacteria,Escherichia_coli_BCE049,
Escherichia_coli_BL21(DE3),Bacteria,rank_2,Escherichia_coli_BL21(DE3),Root,GH23,Bacteria,Escherichia_coli_BL21(DE3),
Escherichia_coli_BR02-DEC,Bacteria,rank_2,Escherichia_coli_BR02-DEC,Root,GH23,Bacteria,Escherichia_coli_BR02-DEC,
Escherichia_coli_C5,Bacteria,rank_2,Escherichia_coli_C5,Root,GH23,Bacteria,Escherichia_coli_C5,
Escherichia_coli_C600_pConj125k,Bacteria,rank_2,Escherichia_coli_C600_pConj125k,Root,GH23,Bacteria,Escherichia_coli_C600_pConj125k,
Escherichia_coli_C8,Bacteria,rank_2,Escherichia_coli_C8,Root,GH23,Bacteria,Escherichia_coli_C8,
Escherichia_coli_C9,Bacteria,rank_2,Escherichia_coli_C9,Root,GH23,Bacteria,Escherichia_coli_C9,
Escherichia_coli_CFS3292,Bacteria,rank_2,Escherichia_coli_CFS3292,Root,GH23,Bacteria,Escherichia_coli_CFS3292,
Escherichia_coli_CFSAN004176,Bacteria,rank_2,Escherichia_coli_CFSAN004176,Root,GH23,Bacteria,Escherichia_coli_CFSAN004176,
Escherichia_coli_CFSAN018748,Bacteria,rank_2,Escherichia_coli_CFSAN018748,Root,GH23,Bacteria,Escherichia_coli_CFSAN018748,
Escherichia_coli_CFSAN029787,Bacteria,rank_2,Escherichia_coli_CFSAN029787,Root,GH23,Bacteria,Escherichia_coli_CFSAN029787,
Escherichia_coli_CFSAN061771,Bacteria,rank_2,Escherichia_coli_CFSAN061771,Root,GH23,Bacteria,Escherichia_coli_CFSAN061771,
Escherichia_coli_CFSAN064035,Bacteria,rank_2,Escherichia_coli_CFSAN064035,Root,GH23,Bacteria,Escherichia_coli_CFSAN064035,
Escherichia_coli_Combat11I9,Bacteria,rank_2,Escherichia_coli_Combat11I9,Root,GH23,Bacteria,Escherichia_coli_Combat11I9,
Escherichia_coli_CRE1493,Bacteria,rank_2,Escherichia_coli_CRE1493,Root,GH23,Bacteria,Escherichia_coli_CRE1493,
Escherichia_coli_CV839-15,Bacteria,rank_2,Escherichia_coli_CV839-15,Root,GH23,Bacteria,Escherichia_coli_CV839-15,
Escherichia_coli_CVM_N56639,Bacteria,rank_2,Escherichia_coli_CVM_N56639,Root,GH23,Bacteria,Escherichia_coli_CVM_N56639,
Escherichia_coli_CVM_N62675,Bacteria,rank_2,Escherichia_coli_CVM_N62675,Root,GH23,Bacteria,Escherichia_coli_CVM_N62675,
Escherichia_coli_D72,Bacteria,rank_2,Escherichia_coli_D72,Root,GH23,Bacteria,Escherichia_coli_D72,
Escherichia_coli_DA14713,Bacteria,rank_2,Escherichia_coli_DA14713,Root,GH23,Bacteria,Escherichia_coli_DA14713,
Escherichia_coli_DA33135,Bacteria,rank_2,Escherichia_coli_DA33135,Root,GH23,Bacteria,Escherichia_coli_DA33135,
Escherichia_coli_DH1,Bacteria,rank_2,Escherichia_coli_DH1,Root,GH23,Bacteria,Escherichia_coli_DH1,
Escherichia_coli_E-1246,Bacteria,rank_2,Escherichia_coli_E-1246,Root,GH23,Bacteria,Escherichia_coli_E-1246,
Escherichia_coli_E138,Bacteria,rank_2,Escherichia_coli_E138,Root,GH23,Bacteria,Escherichia_coli_E138,
Escherichia_coli_E2863,Bacteria,rank_2,Escherichia_coli_E2863,Root,GH23,Bacteria,Escherichia_coli_E2863,
Escherichia_coli_E706,Bacteria,rank_2,Escherichia_coli_E706,Root,GH23,Bacteria,Escherichia_coli_E706,
Escherichia_coli_EC-129,Bacteria,rank_2,Escherichia_coli_EC-129,Root,GH23,Bacteria,Escherichia_coli_EC-129,
Escherichia_coli_EC2,Bacteria,rank_2,Escherichia_coli_EC2,Root,GH23,Bacteria,Escherichia_coli_EC2,
Escherichia_coli_Ec40743,Bacteria,rank_2,Escherichia_coli_Ec40743,Root,GH23,Bacteria,Escherichia_coli_Ec40743,
Escherichia_coli_EC42405,Bacteria,rank_2,Escherichia_coli_EC42405,Root,GH23,Bacteria,Escherichia_coli_EC42405,
